date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:26:49	658811/658811	---MCZ	200	added ('OK')	text/html	etag:%224426-1789676980;br%22	https://comicbookreadingorders.com/marvel/events/sins-of-sinister-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/sins-of-sinister-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:49	659596/659596	---M-Z	200	added ('OK')	text/html	etag:%224590-1789678333;br%22	https://comicbookreadingorders.com/marvel/events/spider-island-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/spider-island-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:49%20GMT	https://comicbookreadingorders.com/dc/dc-master-reading-order-part-8	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/dc-master-reading-order-part-8	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:50	658324/658324	---M-Z	200	added ('OK')	text/html	etag:%224792-1789680867;br%22	https://comicbookreadingorders.com/marvel/events/spider-man-identity-crisis-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/spider-man-identity-crisis-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:50	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:49%20GMT	http://comicbookreadingorders.com/dc/infinite-frontier-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/infinite-frontier-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:50	71848/71848	---M-Z	200	added ('OK')	text/html	etag:%224538-1789677881;br%22	https://comicbookreadingorders.com/marvel/events/spider-verse-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/spider-verse-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:50	658396/658396	---M-Z	200	added ('OK')	text/html	etag:%224455-1789677237;br%22	https://comicbookreadingorders.com/marvel/events/spider-man-the-other-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/spider-man-the-other-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:50%20GMT	https://comicbookreadingorders.com/dc/infinite-frontier-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/infinite-frontier-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:50	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:50%20GMT	http://comicbookreadingorders.com/dc/dawn-of-dc-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/dawn-of-dc-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:51	658258/658258	---M-Z	200	added ('OK')	text/html	etag:%224744-1789679852;br%22	https://comicbookreadingorders.com/marvel/events/spider-women-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/spider-women-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:51	658050/658050	---M-Z	200	added ('OK')	text/html	etag:%224372-1789676732;br%22	https://comicbookreadingorders.com/marvel/events/thanos-war-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/thanos-war-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:51	658788/658788	---M-Z	200	added ('OK')	text/html	etag:%224799-1789680962;br%22	https://comicbookreadingorders.com/marvel/events/thanos-imperative-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/thanos-imperative-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:51%20GMT	https://comicbookreadingorders.com/dc/dawn-of-dc-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/dawn-of-dc-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:51	658087/658087	---M-Z	200	added ('OK')	text/html	etag:%225055-1789685432;br%22	https://comicbookreadingorders.com/marvel/events/time-and-time-again-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/time-and-time-again-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:52	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:51%20GMT	http://comicbookreadingorders.com/dc/dc-all-in-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/dc-all-in-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:52	658160/658160	---M-Z	200	added ('OK')	text/html	etag:%224826-1789681195;br%22	https://comicbookreadingorders.com/marvel/events/trial-of-jean-grey-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/trial-of-jean-grey-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:52	659568/659568	---M-Z	200	added ('OK')	text/html	etag:%224506-1789677520;br%22	https://comicbookreadingorders.com/marvel/events/utopia-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/utopia-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:52	68040/68040	---MCZ	200	added ('OK')	text/html	date:Tue,%2022%20Sep%202026%2012:26:52%20GMT	https://comicbookreadingorders.com/marvel/events/ultimate-universe-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/ultimate-universe-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:53	72678/72678	---M-Z	200	added ('OK')	text/html	etag:%224544-1789677954;br%22	https://comicbookreadingorders.com/marvel/events/venom-war-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/venom-war-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:53	658163/658163	---M-Z	200	added ('OK')	text/html	etag:%224833-1789681355;br%22	https://comicbookreadingorders.com/marvel/events/venom-inc-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/venom-inc-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:53	658956/658956	---M-Z	200	added ('OK')	text/html	etag:%224519-1789677613;br%22	https://comicbookreadingorders.com/marvel/events/venomverse-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/venomverse-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:53	660948/660948	---M-Z	200	added ('OK')	text/html	etag:%224796-1789680903;br%22	https://comicbookreadingorders.com/marvel/events/war-of-kings-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/war-of-kings-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:53	74048/74048	---M-Z	200	added ('OK')	text/html	etag:%224836-1789681399;br%22	https://comicbookreadingorders.com/marvel/events/war-of-the-realms-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/war-of-the-realms-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:53%20GMT	https://comicbookreadingorders.com/dc/dc-all-in-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/dc-all-in-reading-order.57.delayed	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:53	70858/70858	---M-Z	200	added ('OK')	text/html	etag:%224715-1789679484;br%22	https://comicbookreadingorders.com/marvel/events/wolverine-goes-to-hell-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/wolverine-goes-to-hell-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:53%20GMT	https://comicbookreadingorders.com/dc/dc-master-reading-order-part-2	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/dc-master-reading-order-part-2	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:54	658722/658722	---M-Z	200	added ('OK')	text/html	etag:%224399-1789676868;br%22	https://comicbookreadingorders.com/marvel/events/world-war-hulks-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/world-war-hulks-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:54	661232/661232	---M-Z	200	added ('OK')	text/html	etag:%224400-1789676876;br%22	https://comicbookreadingorders.com/marvel/events/world-war-hulk-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/world-war-hulk-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:54	658430/658430	---M-Z	200	added ('OK')	text/html	etag:%224460-1789677273;br%22	https://comicbookreadingorders.com/marvel/events/wraith-war-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/wraith-war-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:55	658756/658756	---M-Z	200	added ('OK')	text/html	etag:%224839-1789681432;br%22	https://comicbookreadingorders.com/marvel/events/x-of-swords-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-of-swords-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:55	658301/658301	---M-Z	200	added ('OK')	text/html	etag:%224705-1789679322;br%22	https://comicbookreadingorders.com/marvel/events/x-cutioners-song-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-cutioners-song-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:55%20GMT	https://comicbookreadingorders.com/dc/dc-master-reading-order-part-6	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/dc-master-reading-order-part-6.59.delayed	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:55	659248/659248	---M-Z	200	added ('OK')	text/html	etag:%224531-1789677825;br%22	https://comicbookreadingorders.com/marvel/events/x-men-divided-we-stand-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-men-divided-we-stand-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:56	68172/68172	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Sep%202026%2012:26:55%20GMT	https://comicbookreadingorders.com/marvel/events/x-men-age-of-revelation-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-men-age-of-revelation-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:55%20GMT	https://comicbookreadingorders.com/dc/events/new-52-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/events/new-52-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:56	129650/129650	---M-Z	200	added ('OK')	text/html	etag:%224355-1789676666;br%22	https://comicbookreadingorders.com/marvel/characters/x-men-krakoa-era-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/x-men-krakoa-era-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:56	658880/658880	---M-Z	200	added ('OK')	text/html	etag:%224495-1789677457;br%22	https://comicbookreadingorders.com/marvel/events/x-men-endangered-species-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-men-endangered-species-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:56	658515/658515	---M-Z	200	added ('OK')	text/html	etag:%224989-1789683973;br%22	https://comicbookreadingorders.com/marvel/events/x-men-messiah-complex-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-men-messiah-complex-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:56	659561/659561	---M-Z	200	added ('OK')	text/html	etag:%224561-1789678179;br%22	https://comicbookreadingorders.com/marvel/events/x-men-manifest-destiny-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-men-manifest-destiny-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:57	658617/658617	---M-Z	200	added ('OK')	text/html	etag:%224641-1789678719;br%22	https://comicbookreadingorders.com/marvel/events/x-men-nation-x-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-men-nation-x-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:56%20GMT	https://comicbookreadingorders.com/dc//events/dc-you-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/events/dc-you-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:57	658281/658281	---M-Z	200	added ('OK')	text/html	etag:%224577-1789678233;br%22	https://comicbookreadingorders.com/marvel/events/x-men-original-sin-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-men-original-sin-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:57%20GMT	https://comicbookreadingorders.com/dc/events/dc-you-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/events/dc-you-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:57	659503/659503	---M-Z	200	added ('OK')	text/html	etag:%224815-1789681099;br%22	https://comicbookreadingorders.com/marvel/events/x-men-regenesis-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-men-regenesis-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:57%20GMT	https://comicbookreadingorders.com/dc/dc-rebirth-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/dc-rebirth-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:58	658840/658840	---M-Z	200	added ('OK')	text/html	etag:%224496-1789677458;br%22	https://comicbookreadingorders.com/marvel/events/x-men-second-coming-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-men-second-coming-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:58	658508/658508	---M-Z	200	added ('OK')	text/html	etag:%224810-1789681079;br%22	https://comicbookreadingorders.com/marvel/events/x-men-schism-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-men-schism-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:58%20GMT	https://comicbookreadingorders.com/dc/infinite-frontier-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/infinite-frontier-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:58	658237/658237	---M-Z	200	added ('OK')	text/html	etag:%224818-1789681127;br%22	https://comicbookreadingorders.com/marvel/events/x-termination-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-termination-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2012:26:58%20GMT	https://comicbookreadingorders.com/dc/dawn-of-dc-reading-order	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/dc/dawn-of-dc-reading-order	(from https://comicbookreadingorders.com/dc/dc-master-reading-order/)
19:26:59	72045/72045	---M-Z	200	added ('OK')	text/html	etag:%224694-1789679297;br%22	https://comicbookreadingorders.com/marvel/characters/abomination-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/abomination-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:26:59	658131/658131	---M-Z	200	added ('OK')	text/html	etag:%224562-1789678181;br%22	https://comicbookreadingorders.com/marvel/events/x-tinction-agenda-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/events/x-tinction-agenda-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/events/)
19:26:59	79074/79074	---M-Z	200	added ('OK')	text/html	etag:%224704-1789679321;br%22	https://comicbookreadingorders.com/marvel/characters/adam-warlock-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/adam-warlock-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:00	68091/68091	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Sep%202026%2012:26:59%20GMT	https://comicbookreadingorders.com/marvel/characters/agatha-harkness-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/agatha-harkness-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:00	72477/72477	---M-Z	200	added ('OK')	text/html	etag:%224727-1789679596;br%22	https://comicbookreadingorders.com/marvel/characters/agents-of-atlas-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/agents-of-atlas-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:00	75468/75468	---M-Z	200	added ('OK')	text/html	etag:%224891-1789682518;br%22	https://comicbookreadingorders.com/marvel/characters/anya-corazon-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/anya-corazon-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:01	74886/74886	---M-Z	200	added ('OK')	text/html	etag:%225253-1789716809;br%22	https://comicbookreadingorders.com/marvel/characters/apocalypse-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/apocalypse-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:01	73731/73731	---M-Z	200	added ('OK')	text/html	etag:%225058-1789685477;br%22	https://comicbookreadingorders.com/marvel/characters/arcade-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/arcade-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:01	254453/254453	---M-Z	200	added ('OK')	text/html	etag:%224503-1789677492;br%22	https://comicbookreadingorders.com/marvel/characters/avengers-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/avengers-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:01	76759/76759	---MCZ	200	added ('OK')	text/html	etag:%225118-1789689860;br%22	https://comicbookreadingorders.com/marvel/characters/baron-zemo-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/baron-zemo-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:02	5975/5975	---M-Z	200	added ('OK')	text/css	date:Thu,%2017%20Sep%202026%2002:04:55%20GMT	https://comicbookreadingorders.com/wp-content/plugins/patron-plugin-pro/plugin/lib/patron-button-and-widgets-by-codebard/plugin/templates/default/style.css?ver=7.1.1	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/wp-content/plugins/patron-plugin-pro/plugin/lib/patron-button-and-widgets-by-codebard/plugin/templates/default/style03db.css	(from https://comicbookreadingorders.com/contact/)
19:27:02	74802/74802	---M-Z	200	added ('OK')	text/html	etag:%224946-1789683248;br%22	https://comicbookreadingorders.com/marvel/characters/beta-ray-bill-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/beta-ray-bill-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:02	76311/76311	---M-Z	200	added ('OK')	text/html	etag:%224692-1789679279;br%22	https://comicbookreadingorders.com/marvel/characters/black-bolt-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/black-bolt-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:02	328/328	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2017%20Sep%202026%2002:04:55%20GMT	https://comicbookreadingorders.com/wp-content/plugins/patron-plugin-pro/plugin/lib/patreon-connect/assets/js/app.js?ver=7.1.1	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/wp-content/plugins/patron-plugin-pro/plugin/lib/patreon-connect/assets/js/app03db.js	(from https://comicbookreadingorders.com/contact/)
19:27:02	75767/75767	---M-Z	200	added ('OK')	text/html	etag:%224808-1789681075;br%22	https://comicbookreadingorders.com/marvel/characters/black-cat-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/black-cat-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:03	2950/2950	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2020%20Aug%202026%2012:53:09%20GMT	https://comicbookreadingorders.com/wp-includes/js/comment-reply.min.js?ver=7.1.1	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/wp-includes/js/comment-reply.min03db.js	(from https://comicbookreadingorders.com/contact/)
19:27:03	84621/84621	---M-Z	200	added ('OK')	text/html	etag:%224689-1789679243;br%22	https://comicbookreadingorders.com/marvel/characters/black-panther-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/black-panther-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:03	80044/80044	---M-Z	200	added ('OK')	text/html	etag:%224375-1789676748;br%22	https://comicbookreadingorders.com/marvel/characters/black-widow-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/black-widow-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:04	75558/75558	---M-Z	200	added ('OK')	text/html	etag:%224764-1789680324;br%22	https://comicbookreadingorders.com/marvel/characters/blade-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/blade-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:04	73539/73539	---M-Z	200	added ('OK')	text/html	etag:%225107-1789688587;br%22	https://comicbookreadingorders.com/marvel/characters/blink-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/blink-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:04	73290/73290	---M-Z	200	added ('OK')	text/html	etag:%225287-1789724096;br%22	https://comicbookreadingorders.com/marvel/characters/bullseye-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/bullseye-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:05	79567/79567	---M-Z	200	added ('OK')	text/html	etag:%225313-1789738207;br%22	https://comicbookreadingorders.com/marvel/characters/cable-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/cable-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:05	93521/93521	---M-Z	200	added ('OK')	text/html	etag:%224384-1789676785;br%22	https://comicbookreadingorders.com/marvel/characters/captain-america-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/captain-america-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:05	77870/77870	---M-Z	200	added ('OK')	text/html	etag:%224871-1789682260;br%22	https://comicbookreadingorders.com/marvel/characters/captain-britain-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/captain-britain-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:06	78277/78277	---M-Z	200	added ('OK')	text/html	etag:%225020-1789684456;br%22	https://comicbookreadingorders.com/marvel/characters/carnage-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/carnage-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:06	78513/78513	---M-Z	200	added ('OK')	text/html	etag:%224709-1789679404;br%22	https://comicbookreadingorders.com/marvel/characters/carol-danvers-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/carol-danvers-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:07	73897/73897	---M-Z	200	added ('OK')	text/html	etag:%224812-1789681088;br%22	https://comicbookreadingorders.com/marvel/characters/cloak-and-dagger-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/cloak-and-dagger-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:07	83872/83872	---M-Z	200	added ('OK')	text/html	etag:%224971-1789683736;br%22	https://comicbookreadingorders.com/marvel/characters/cyclops-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/cyclops-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
19:27:07	74702/74702	---M-Z	200	added ('OK')	text/html	etag:%224398-1789676868;br%22	https://comicbookreadingorders.com/marvel/characters/daisy-johnson-reading-order/	D:/code_dao/reading_orders/tham_khao/comicbookreadingorders/comicbookreadingorders.com/marvel/characters/daisy-johnson-reading-order/index.html	(from https://comicbookreadingorders.com/marvel/characters/)
